,,A Season,,,,,,,,B Season,,,,,,,,2002
Vessel Name,Coop,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credit Factor,Credits,z-score,q-value,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credit Factor,Credits,z-score,q-value,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credits
COMMODORE,Northern Victor,4336.51,83,0,0.0191398,1.03197,297,0.604501,1.2015,4320.31,103,0,0.0238409,1.14394,130,0.145538,1.04851,8656.82,186,0,0.021486,427
ARCTURUS,Akutan pollock,4081.69,120,0,0.0293996,1.02645,278,0.224673,1.07489,5082.35,132,0,0.0259722,0.801051,107,0.0245457,1.00818,9164.05,252,0,0.0274988,385
PEGASUS,Akutan pollock,3170.7,152,0,0.047939,0.90242,190,-0.460299,0.846567,1884.12,21,0,0.0111458,0.777778,38,0.863574,1.28786,5054.82,173,0,0.0342247,228
RAVEN,Akutan pollock,3198.23,118,0,0.0368954,0.978659,208,-0.0525186,0.982494,1300.09,12,0,0.00923014,1.12288,38,0.971239,1.32375,4498.32,130,0,0.0288997,246
COLUMBIA,Akutan pollock,3745.17,169,0,0.0451248,0.886118,220,-0.356791,0.88107,5457.58,72,0,0.0131927,0.79192,114,0.751266,1.25042,9202.75,241,0,0.0261878,334
INTREPID EXPLORER,Arctic Ent,487.074,12,0,0.0246369,1.00814,32,0.398002,1.13267,4673.56,47,0,0.0100566,1.16603,143,0.92864,1.30955,5160.64,59,0,0.0114327,175
OCEAN EXPLORER,Akutan pollock,3651,151,0,0.0413586,1.10714,268,-0.217524,0.927492,5584.8,33,0,0.0059089,1.1298,166,1.16565,1.38855,9235.79,184,0,0.0199225,434
STARWARD,Unisea,4099.37,129,0,0.0314682,0.893251,243,0.148156,1.04939,5590.86,64,0,0.0114473,1.16191,171,0.850666,1.28356,9690.23,193,0,0.019917,414
POSEIDON,Northern Victor,3163.07,54,0,0.017072,1.16378,244,0.679455,1.22649,4942.56,32,0,0.00647438,1.19612,156,1.13253,1.37751,8105.63,86,0,0.0106099,400
SEADAWN,Unisea,3553.21,177,0,0.0498141,0.971048,229,-0.529938,0.823354,5435.27,56,0,0.0103031,1.16101,166,0.915554,1.30518,8988.48,233,0,0.0259221,395
PACIFIC VIKING,Akutan pollock,2771.99,111,0,0.0400434,0.958277,176,-0.168621,0.943793,0,0,,,,,,,2771.99,111,0,0.0400434,176
MAJESTY,Akutan pollock,1676.69,38,0,0.0226637,0.777778,86,0.471592,1.1572,0,0,,,,,,,1676.69,38,0,0.0226637,86
SOVEREIGNTY,Akutan pollock,5527.31,299,0,0.054095,0.915198,336,-0.69081,0.76973,12265.9,177,0,0.0144302,0.807618,261,0.686962,1.22899,17793.2,476,0,0.0267517,597
ARCTIC EXPLORER,Akutan pollock,4140.79,59,0,0.0142485,1.13447,312,0.785228,1.26174,7118.32,87,0,0.012222,1.23049,231,0.808222,1.26941,11259.1,146,0,0.0129673,543
WESTERN DAWN,Unalaska,949.999,26,0,0.0273685,1.03813,65,0.297952,1.09932,1521.6,21,0,0.0138012,0.955033,38,0.712939,1.23765,2471.6,47,0,0.019016,103
GREAT PACIFIC,Unalaska,3484.13,41,0,0.0117676,1.09138,252,0.875873,1.29196,4709.49,478,0,0.101497,0.782658,97,-4.26596,0.333333,8193.62,519,0,0.063342,349
ROYAL ATLANTIC,Northern Victor,3358.45,38,0,0.0113147,1.16418,259,0.892385,1.29746,5408.13,39,0,0.00721136,1.17285,167,1.09132,1.36377,8766.58,77,0,0.00878336,426
DEFENDER,Unisea,9523.13,400,0,0.042003,1.0629,672,-0.244124,0.918625,14558.2,160,0,0.0109904,1.12783,433,0.886927,1.29564,24081.3,560,0,0.0232545,1105
GOLDEN DAWN,Akutan pollock,2719.05,325,2277.18,0.119527,0.839827,278,-3.11489,0.333333,7372.67,99,0,0.013428,1.15109,224,0.739741,1.24658,10091.7,424,2277.18,0.0599892,502
DOMINATOR,Akutan pollock,4838.68,190,0,0.0392669,0.930058,299,-0.140543,0.953152,7782.88,47,0,0.00603889,1.19814,246,1.1616,1.3872,12621.6,237,0,0.0187774,545
BERING ROSE,Unalaska,4458.96,94,0,0.0210812,1.04666,310,0.532781,1.17759,6443.06,926,0,0.143721,0.983532,167,-6.67982,0.333333,10902,1020,0,0.0935607,477
SEA WOLF,Unalaska,4302.68,91,0,0.0211496,1.05452,301,0.530083,1.17669,6772.05,563,0,0.0831359,0.762318,136,-3.23162,0.333333,11074.7,654,0,0.0590534,437
STARFISH,Unisea,4302.21,240,0,0.0557853,1.06241,303,-0.751703,0.749432,6580.85,41,0,0.0062302,1.07289,186,1.14888,1.38296,10883.1,281,0,0.0258199,489
AURIGA,Unisea,8139.49,494,0,0.0606917,1.06704,577,-0.940303,0.686566,11763.9,154,0,0.0130909,1.15807,359,0.763304,1.25443,19903.4,648,0,0.0325573,936
NORTHERN PATRIOT,Akutan pollock,6431.4,212,0,0.0329633,0.784874,335,0.0932763,1.03109,12496.9,162,0,0.0129632,0.780016,257,0.771358,1.25712,18928.3,374,0,0.0197587,592
GLADIATOR,Akutan pollock,4509.61,153,0,0.0339275,1.00976,302,0.0572253,1.01908,5389.72,131,0,0.0243055,1.1915,169,0.119323,1.03977,9899.33,284,0,0.0286888,471
ALASKAN COMMAND,Westward,8441.63,299,0,0.0354197,0.903852,507,0.00199609,1.00067,13445.2,461,0,0.0342873,1.13181,401,-0.45296,0.849013,21886.9,760,0,0.034724,908
PACIFIC PRINCE,Westward,8738.56,262,0,0.029982,1.1226,651,0.204983,1.06833,10530.3,109,0,0.0103511,1.15139,320,0.918923,1.30631,19268.9,371,0,0.0192538,971
DESTINATION,Unalaska,6383.94,238,0,0.037281,1.07633,456,-0.0671767,0.977608,9364.46,815,0,0.0870312,0.760894,188,-3.46522,0.333333,15748.4,1053,0,0.0668639,644
NORDIC STAR,Unisea,1369.9,221,1351.34,0.161326,0.933159,168,-4.64299,0.333333,4037.97,14,0,0.00346709,1.02194,108,1.30187,1.43396,5407.87,235,1351.34,0.0503018,276
AURORA,Unisea,6610.98,771,2427.88,0.116624,1.0121,607,-3.03108,0.333333,14327.1,212,0,0.0147971,1.11394,421,0.667684,1.22256,20938.1,983,2427.88,0.0539673,1028
VIKING EXPLORER,Akutan pollock,2998.48,74,0,0.0246792,1.08103,215,0.398435,1.13281,5837.01,133,0,0.0227857,1.04434,160,0.205864,1.06862,8835.49,207,0,0.0234283,375
CAITLIN ANN,Westward,4023.03,154,0,0.0382796,1.01563,271,-0.1038,0.9654,6097.65,51,0,0.00836388,1.19514,192,1.02672,1.34224,10120.7,205,0,0.0202555,463
PROGRESS,Unalaska,2306.91,81,0,0.0351118,1.10929,170,0.013321,1.00444,4166.13,296,0,0.0710492,0.781063,85,-2.53442,0.333333,6473.04,377,0,0.0582416,255
STORM PETREL,Northern Victor,4545.23,81,0,0.0178209,1.13346,342,0.653584,1.21786,5222.04,143,0,0.0273839,1.1218,154,-0.0557016,0.981433,9767.27,224,0,0.0229337,496
AMERICAN EAGLE,Northern Victor,2972.43,160,0,0.053828,1.03034,203,-0.677485,0.774172,4558.57,33,0,0.00723912,1.17254,141,1.08852,1.36284,7531,193,0,0.0256274,344
GUN-MAR,Unisea,6142.37,507,0,0.0825414,1.062,433,-1.74818,0.417273,9335.54,118,0,0.0126399,1.19408,294,0.786682,1.26223,15477.9,625,0,0.0403801,727
ALDEBARAN,Akutan pollock,4005.95,117,0,0.0292065,0.998672,265,0.231779,1.07726,4950.14,58,0,0.0117168,1.07485,140,0.83463,1.27821,8956.09,175,0,0.0195398,405
NORTHWEST EXPLORER,Akutan pollock,6024.55,212,0,0.0351893,0.943788,377,0.0105412,1.00351,5126.54,19,0,0.0037062,0.929414,125,1.29015,1.43005,11151.1,231,0,0.0207155,502
BRISTOL EXPLORER,Akutan pollock,3587.69,51,0,0.0142153,1.03515,246,0.785599,1.26187,5341.77,48,0,0.00898579,1.02256,144,0.990338,1.33011,8929.46,99,0,0.0110869,390
WESTWARD I,Westward,4883.69,145,0,0.0296907,0.853604,277,0.214243,1.07141,7693.31,410,0,0.053293,1.12135,227,-1.53353,0.488825,12577,555,0,0.0441282,504
ALASKA ROSE,Unalaska,4528.43,164,0,0.0362156,1.11081,334,-0.0274868,0.990838,7092.67,443,0,0.0624588,0.812975,152,-2.05465,0.333333,11621.1,607,0,0.0522326,486
MORNING STAR,Unalaska,4656.87,199,0,0.0427326,1.12891,349,-0.268839,0.910387,6932.94,728,0,0.105006,0.796446,145,-4.47835,0.333333,11589.8,927,0,0.079984,494
ALSEA,Unisea,4191.76,373,356.339,0.0889841,1.00992,305,-1.98127,0.339577,6987.79,42,0,0.00601048,1.03919,191,1.16201,1.38734,11179.6,415,356.339,0.0359747,496
ARGOSY,Unisea,4615.32,295,0,0.0639175,0.997054,305,-1.05331,0.648898,6800.08,178,0,0.0261762,1.1076,198,0.0129822,1.00433,11415.4,473,0,0.0414353,503
STARLITE,Unisea,3542.86,90,0,0.0254032,1.09334,257,0.372109,1.12404,5407.09,29,0,0.00536333,1.01657,145,1.1964,1.3988,8949.95,119,0,0.0132962,402
PACIFIC EXPLORER,Akutan pollock,3492.24,75,0,0.0214762,1.15254,267,0.51717,1.17239,5310.15,18,0,0.00338973,1.14877,161,1.30845,1.43615,8802.39,93,0,0.0105653,428
OCEAN LEADER,Peter Pan,1316.5,23,0,0.0174706,1.17977,103,0.662308,1.22077,1515.96,1,0,0.000659646,1.19305,47,1.45634,1.48545,2832.47,24,0,0.00847318,150
ROYAL AMERICAN,Akutan pollock,2493.88,67,0,0.0268658,0.945486,156,0.317403,1.1058,3811.92,3,0,0.000787005,1.17874,118,1.45355,1.48452,6305.8,70,0,0.0111009,274
VIKING,Westward,5883.87,144,0,0.0244737,1.01142,395,0.408332,1.13611,8580.36,493,0,0.0574568,1.1571,262,-1.77305,0.408985,14464.2,637,0,0.0440397,657
ARCTIC WIND,Westward,3409.07,74,0,0.0217068,1.09262,247,0.508565,1.16952,5379.37,41,0,0.00762171,1.17592,167,1.06795,1.35598,8788.44,115,0,0.0130854,414
ANITA J,Northern Victor,1373.82,10,0,0.00727899,1,91,1.03737,1.34579,5064.35,95,0,0.0187586,1,133,0.434536,1.14485,6438.17,105,0,0.016309,224
NORDIC FURY,Northern Victor,326.203,3,0,0.00919672,1.1534,25,0.964788,1.3216,149.677,108,0,0.721552,1.24174,4,-39.2526,0.333333,475.881,111,0,0.233252,29
ELIZABETH F,Peter Pan,838.172,29,0,0.0345991,0.950528,52,0.0321281,1.01071,621.296,10,0,0.0160954,1.12407,18,0.582462,1.19415,1459.47,39,0,0.0267221,70
FIERCE ALLEGIANCE,Unisea,4020.92,129,0,0.0320822,0.78182,208,0.125424,1.04181,5773.61,56,0,0.00969931,1.09138,166,0.950309,1.31677,9794.53,185,0,0.0188881,374
CHELSEA K,Westward,10341.2,281,0,0.0271729,0.923703,634,0.310806,1.1036,17601.6,508,0,0.028861,1.02768,477,-0.141927,0.952691,27942.8,789,0,0.0282363,1111
TRAVELER,Akutan pollock,109.604,1,0,0.00912372,0.911012,6,0.967049,1.32235,177.116,0,0,0,0.777778,3,1.491,1.497,286.721,1,0,0.00348771,9
EXCALIBUR II,Northern Victor,1348.4,36,0,0.0266983,1.1324,101,0.322844,1.10761,2030.94,17,0,0.0083705,1.217,65,1.02084,1.34028,3379.34,53,0,0.0156835,166
MARCY J,Akutan pollock,242.91,8,0,0.032934,0.817159,13,0.0932174,1.03107,506.521,4,0,0.007897,1.2417,16,1.04553,1.34851,749.432,12,0,0.0160121,29
GOLD RUSH,Northern Victor,748.964,18,0,0.0240332,1.14651,57,0.420396,1.14013,1264.05,7,0,0.00553778,1.18605,39,1.18,1.39333,2013.01,25,0,0.0124192,96
OCEAN HOPE 3,Westward,931.977,34,0,0.0364816,0.963501,59,-0.0370694,0.987644,1853.28,21,0,0.0113312,1.14098,55,0.853042,1.28435,2785.26,55,0,0.0197468,114
OCEANIC,Peter Pan,467.978,12,0,0.0256422,1.15341,35,0.361064,1.12035,1307.22,1,0,0.000764985,1.24176,42,1.44998,1.48333,1775.19,13,0,0.00732314,77
AMERICAN BEAUTY,Peter Pan,1295.67,27,0,0.0208386,1.17013,100,0.538377,1.17946,1234.37,4,0,0.00324052,1.19322,38,1.30986,1.43662,2530.04,31,0,0.0122528,138
WALTER N,Peter Pan,1131.78,24,0,0.0212055,0.754914,56,0.524709,1.1749,1172.13,4,0,0.0034126,1.12178,34,1.30002,1.43334,2303.91,28,0,0.0121533,90
LESLIE LEE,Akutan pollock,1175.13,65,0,0.0553132,1,78,-0.729695,0.756768,2023.94,1,0,0.000494087,1.19039,63,1.4667,1.4889,3199.06,66,0,0.020631,141
PACIFIC CHALLENGER,Peter Pan,127.49,0,0,0,1,8,1.30194,1.43398,306.347,44,0,0.143628,1,8,-6.6206,0.333333,433.837,44,0,0.101421,16
HICKORY WIND,Westward,476.225,30,0,0.0629955,1,31,-1.01083,0.663056,1186.72,19,0,0.0160105,1.19313,37,0.587698,1.1959,1662.94,49,0,0.0294658,68
BLUE FOX,Akutan pollock,642.39,8,0,0.0124535,1.11959,47,0.845745,1.28191,413.876,6,0,0.0144971,1.12508,12,0.672582,1.22419,1056.27,14,0,0.0132542,59
SEEKER,Akutan pollock,980.824,18,0,0.0183519,1.03019,67,0.629462,1.20982,1497.33,19,0,0.0126893,1.14613,45,0.775819,1.25861,2478.15,37,0,0.0149305,112
VANGUARD,Unalaska,139.062,2,0,0.0143821,1,9,0.774109,1.25804,126.807,0,0,0,1.19101,3,1.4909,1.49697,265.869,2,0,0.0075225,12
PACIFIC RAM,Akutan pollock,114.584,4,0,0.0349089,0.812992,6,0.0207121,1.0069,202.227,0,0,0,0.986637,5,1.49105,1.49702,316.811,4,0,0.0126258,11
MAR-GUN,Mothership,115.926,1,0,0.00862617,1.10207,8,0.985322,1.32844,100.611,4,0,0.0397569,1.07071,2,-0.753938,0.748687,216.538,5,0,0.0230907,10
TOPAZ,Peter Pan,282.851,7,0,0.024748,1.15335,21,0.393762,1.13125,269.495,0,0,0,1,7,1.49118,1.49706,552.346,7,0,0.0126732,28
COLLIER BROTHERS,Northern Victor,201.902,5,0,0.0247645,1,13,0.393092,1.13103,404.938,1,0,0.00246951,1,10,1.35196,1.45065,606.84,6,0,0.00988728,23
GOLDEN PISCES,Akutan pollock,0,0,,,,,,,848.027,0,0,0,1.24181,27,1.49233,1.49744,848.027,0,0,0,27
HALF MOON BAY,Northern Victor,0,0,,,,,,,1711.96,20,0,0.0116825,1.14794,51,0.833004,1.27767,1711.96,20,0,0.0116825,51
EXODUS,Akutan pollock,0,0,,,,,,,1447.37,32,0,0.0221091,1.09682,41,0.242941,1.08098,1447.37,32,0,0.0221091,41
LISA MELINDA,Akutan pollock,0,0,,,,,,,100.342,3,0,0.0298979,1.19282,3,-0.19727,0.934243,100.342,3,0,0.0298979,3
PREDATOR,Akutan pollock,0,0,,,,,,,970.872,14,0,0.01442,0.777778,19,0.677438,1.22581,970.872,14,0,0.01442,19
PEGGY JO,Akutan pollock,0,0,,,,,,,1872.08,60,0,0.0320498,1.0173,50,-0.319528,0.893491,1872.08,60,0,0.0320498,50
MARK I,Akutan pollock,0,0,,,,,,,174.727,11,0,0.0629554,0.777778,3,-2.06399,0.333333,174.727,11,0,0.0629554,3

TOTAL,,243221,9605,6412.73,0.0394909,,16703,,,374721,9622,0,0.0256778,,10362,,,617942,19227,6412.73,0.0311146,27065
