,,A Season,,,,,,,B Season,,,,,,,2004
Vessel Name,Coop,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credit Factor,Credits,z-score,q-value,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credit Factor,Credits,z-score,q-value,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credits
ARCTURUS,Akutan pollock,4581.57,215,0,0.0469271,0.958824,408,-0.0872994,0.9806,4573.78,177,0,0.0386988,1.01585,185,0.107366,1.02386,9155.36,392,0,0.0428165,593
RAVEN,Akutan pollock,2914,64,0,0.0219629,0.994475,269,0.479898,1.10664,125.804,2,0,0.0158978,1.05159,5,0.522616,1.11614,3039.81,66,0,0.0217119,274
ROYAL AMERICAN,Akutan pollock,2598.18,92,0,0.0354094,1.06365,257,0.174387,1.03875,3483.69,0,0,0,1.04794,146,0.812144,1.18048,6081.87,92,0,0.0151269,403
COMMODORE,Northern Victor,1005.04,57,0,0.0567142,0.915696,85,-0.309668,0.931185,4506.86,634,370.98,0.0696345,0.952844,171,-0.456032,0.89866,5511.9,691,370.98,0.125365,256
PROGRESS,Unalaska,2760.26,50,0,0.0181143,1.00516,258,0.567342,1.12608,3682.01,144,0,0.0391091,0.966304,142,0.0998932,1.0222,6442.26,194,0,0.0301136,400
GREAT PACIFIC,Unalaska,3387.38,68,0,0.0200745,0.938495,295,0.522803,1.11618,3465.4,137,0,0.0395337,0.777778,107,0.0921603,1.02048,6852.77,205,0,0.0299149,402
PEGASUS,Akutan pollock,2830.24,88,0,0.0310928,1.04858,276,0.272464,1.06055,1114.68,21,0,0.0188395,1.05436,47,0.469041,1.10423,3944.92,109,0,0.0276305,323
ALDEBARAN,Akutan pollock,4425.68,142,0,0.0320855,0.97284,400,0.249909,1.05554,4547.25,206,0,0.0453021,1.0025,182,-0.0128936,0.997135,8972.92,348,0,0.0387833,582
OCEAN EXPLORER,Akutan pollock,3211.78,97,0,0.0302014,1.03892,310,0.292717,1.06505,5513.34,570,290.03,0.0934273,1.04837,231,-0.889344,0.802368,8725.12,667,290.03,0.076446,541
CAITLIN ANN,Westward,3889.1,112,0,0.0287985,0.985014,356,0.324592,1.07213,6046.46,40,0,0.00661544,1.04963,253,0.691665,1.1537,9935.56,152,0,0.0152986,609
AURORA,Unisea,9387.29,345,0,0.0367518,1.0066,879,0.143888,1.03198,13146.6,624,0,0.0474647,1.00497,528,-0.0522779,0.988383,22533.9,969,0,0.0430019,1407
STARFISH,Unisea,4136.44,184,0,0.0444827,1.02836,395,-0.031762,0.992942,6744.8,898,240.071,0.0822479,0.930487,251,-0.685746,0.847612,10881.2,1082,240.071,0.0994372,646
NORDIC STAR,Unisea,2668.63,141,0,0.0528361,1.0527,261,-0.221554,0.950766,4447.61,198,0,0.0445182,0.993792,176,0.00138278,1.00031,7116.25,339,0,0.0476375,437
NORDIC FURY,Northern Victor,277.832,7,0,0.0251951,0.777778,20,0.406461,1.09032,390.051,6,0,0.0153826,1.04863,16,0.531998,1.11822,667.883,13,0,0.0194645,36
POSEIDON,Northern Victor,1997.05,70,0,0.0350518,0.995118,184,0.182513,1.04056,6356.51,816,631.37,0.0634045,0.956855,243,-0.342572,0.923873,8353.56,886,631.37,0.106063,427
SEA WOLF,Unalaska,4149.7,99,0,0.0238571,1.00409,387,0.43686,1.09708,5343.94,716,134.098,0.128027,0.777778,166,-1.51947,0.627325,9493.64,815,134.098,0.085847,553
DESTINATION,Unalaska,6340.5,239,0,0.0376942,0.994799,587,0.122477,1.02722,7271.03,920,445.809,0.0912791,0.92708,269,-0.850222,0.811062,13611.5,1159,445.809,0.0851484,856
NORTHWEST EXPLORER,Akutan pollock,6375.02,146,0,0.0229019,1.03235,612,0.458564,1.1019,4488.88,373,0,0.0830942,1.01148,181,-0.701158,0.844187,10863.9,519,0,0.0477729,793
PACIFIC EXPLORER,Akutan pollock,3265.67,72,0,0.0220475,1.0857,330,0.477976,1.10622,5374.95,146,0,0.0271631,1.04932,225,0.317454,1.07055,8640.62,218,0,0.0252297,555
PACIFIC PRINCE,Westward,7936.7,432,0,0.0544307,1.00224,740,-0.257784,0.942715,10874.3,46,0,0.00423014,1.04622,455,0.735106,1.16336,18811.1,478,0,0.0254106,1195
CHELSEA K,Westward,14196.6,797,0,0.0561403,1.0506,1388,-0.296627,0.934083,19170.3,1755,0,0.0915481,0.928374,711,-0.85512,0.809973,33366.8,2552,0,0.0764831,2099
AURIGA,Unisea,9127.99,480,0,0.0525855,1.02571,871,-0.215862,0.952031,12930.4,404,0,0.0312441,0.881151,455,0.24313,1.05403,22058.4,884,0,0.0400754,1326
SEADAWN,Unisea,3643.62,136,0,0.0373255,1.05824,358,0.130853,1.02908,7395.35,139,0,0.0187956,1.04086,307,0.469841,1.10441,11039,275,0,0.0249117,665
ARGOSY,Unisea,4549.2,202,0,0.0444034,1.00212,424,-0.0299607,0.993342,6946.4,87,0,0.0125245,1.03717,288,0.58405,1.12979,11495.6,289,0,0.0251401,712
GUN-MAR,Unisea,6903.99,292,0,0.0422944,1.03965,668,0.017958,1.00399,9537.19,74,0,0.0077591,1.04565,398,0.670837,1.14907,16441.2,366,0,0.0222612,1066
SUNSET BAY,Northern Victor,2069.36,47,0,0.0227123,0.986967,190,0.462871,1.10286,930.733,293,171.819,0.284617,1,37,-4.37128,0.333333,3000.09,340,171.819,0.11333,227
ROYAL ATLANTIC,Northern Victor,2775.43,81,0,0.0291847,1.02513,264,0.315817,1.07018,5675.32,65,0,0.0114531,1.04351,236,0.603562,1.13412,8450.75,146,0,0.0172766,500
BERING ROSE,Unalaska,4728.77,158,0,0.0334125,1.05954,466,0.219758,1.04884,8005.99,1413,384.739,0.131999,0.777778,249,-1.59181,0.597739,12734.8,1571,384.739,0.123363,715
MORNING STAR,Unalaska,4656.03,182,0,0.0390891,0.936377,405,0.0907829,1.02017,5216.54,1242,1083.16,0.10887,0.777778,162,-1.17058,0.73691,9872.57,1424,1083.16,0.144238,567
GLADIATOR,Akutan pollock,5708.47,173,0,0.0303059,1.04064,552,0.290343,1.06452,3727.68,199,0,0.0533844,1.00503,149,-0.160087,0.964425,9436.15,372,0,0.0394229,701
NORTHERN PATRIOT,Akutan pollock,7108.03,277,0,0.03897,0.91317,604,0.0934889,1.02078,9716.86,71,0,0.00730689,1.00366,390,0.679072,1.1509,16824.9,348,0,0.0206836,994
SOVEREIGNTY,Akutan pollock,6831.35,305,0,0.0446471,0.818192,520,-0.0354964,0.992112,9176.71,128,0,0.0139484,1.02712,376,0.558118,1.12403,16008.1,433,0,0.0270489,896
GOLDEN DAWN,Akutan pollock,5314.58,247,0,0.0464759,1.01318,501,-0.0770488,0.982878,7086.7,62,0,0.00874878,1.03013,291,0.652813,1.14507,12401.3,309,0,0.0249168,792
WESTWARD I,Westward,4993.21,272,0,0.054474,1.02939,478,-0.258768,0.942496,7827.77,616,0,0.0786942,0.917878,287,-0.621027,0.861994,12821,888,0,0.0692615,765
ALASKAN COMMAND,Westward,7227.38,306,0,0.042339,1.02722,691,0.0169445,1.00377,9198.65,709,0,0.0770765,0.972165,357,-0.591565,0.868541,16426,1015,0,0.0617922,1048
STARLITE,Unisea,3169.25,75,0,0.0236649,1.04626,308,0.441228,1.09805,4826.82,80,0,0.0165741,0.99095,191,0.510299,1.1134,7996.07,155,0,0.0193845,499
DEFENDER,Unisea,9888,378,0,0.0382281,1.00486,924,0.110345,1.02452,14527,638,0,0.0439183,0.945484,549,0.0123085,1.00274,24415,1016,0,0.0416138,1473
AMERICAN EAGLE,Northern Victor,2997.21,137,0,0.0457092,0.972408,271,-0.0596289,0.986749,4058.63,137,0,0.0337553,1.0265,166,0.197397,1.04387,7055.83,274,0,0.0388331,437
ANITA J,Northern Victor,4024.92,148,0,0.0367709,0.996701,373,0.143453,1.03188,2622.53,946,440.569,0.221361,0.883308,92,-3.21925,0.333333,6647.45,1094,440.569,0.164574,465
ALASKA ROSE,Unalaska,4416.04,186,0,0.0421192,1.01803,418,0.0219392,1.00488,7140.14,812,402.781,0.0897977,0.947006,270,-0.823243,0.817057,11556.2,998,402.781,0.0863607,688
PACIFIC VIKING,Akutan pollock,1665.98,145,0,0.0870358,1.04602,162,-0.998588,0.778091,5537.18,209,0,0.0377449,0.94718,209,0.124739,1.02772,7203.16,354,0,0.0491451,371
VIKING EXPLORER,Akutan pollock,3149.24,153,0,0.0485832,1.02622,300,-0.124927,0.972239,5661.44,373,0,0.0658843,1.05247,238,-0.387733,0.913837,8810.68,526,0,0.0597003,538
DOMINATOR,Akutan pollock,5720.21,207,0,0.0361875,1.02775,547,0.156709,1.03482,6826.96,200,0,0.0292956,0.969999,264,0.278616,1.06191,12547.2,407,0,0.0324376,811
ARCTIC EXPLORER,Akutan pollock,4189.49,158,0,0.0377134,0.947146,369,0.122039,1.02712,9244.55,339,0,0.0366702,1.02277,378,0.14431,1.03207,13434,497,0,0.0369956,747
VIKING,Westward,5566.14,231,0,0.0415009,1.03019,533,0.0359863,1.008,8320.05,530,0,0.0637016,0.949024,315,-0.347982,0.922671,13886.2,761,0,0.0548026,848
STARWARD,Unisea,3914.63,175,0,0.0447041,1.00908,367,-0.0367929,0.991824,4598.72,143,0,0.0310956,1.039,191,0.245834,1.05463,8513.35,318,0,0.0373531,558
ALSEA,Unisea,4667.6,165,0,0.0353501,0.993867,431,0.175736,1.03905,6904.41,278,0,0.0402641,1.04507,288,0.0788582,1.01752,11572,443,0,0.038282,719
STORM PETREL,Northern Victor,4119.4,123,0,0.0298587,1.0153,389,0.300503,1.06678,4953.38,369,0,0.0744946,0.998172,197,-0.544544,0.87899,9072.78,492,0,0.0542281,586
COLUMBIA,Akutan pollock,3682.58,157,0,0.0426331,0.913169,313,0.0102616,1.00228,6268.25,276,0,0.0440314,0.796084,199,0.0102487,1.00228,9950.83,433,0,0.0435139,512
BRISTOL EXPLORER,Akutan pollock,4521.58,177,0,0.0391456,1.05414,443,0.0894998,1.01989,7440.3,273,0,0.0366921,0.937792,279,0.143912,1.03198,11961.9,450,0,0.0376195,722
HALF MOON BAY,Northern Victor,911.848,65,0,0.0712838,1,84,-0.640694,0.857623,1323.83,1,0,0.000755387,0.87017,46,0.798387,1.17742,2235.67,66,0,0.0295213,130
BLUE FOX,Akutan pollock,218.402,21,0,0.096153,1,20,-1.20573,0.727691,0,0,0,nan,1.05436,0,,,218.402,21,0,0.096153,20
ARCTIC WIND,Westward,4223.45,209,0,0.0494856,1.05394,414,-0.14543,0.967682,6958.35,335,0,0.0481436,1.05064,292,-0.0646416,0.985635,11181.8,544,0,0.0486505,706
AMERICAN BEAUTY,Peter Pan,630.383,6,0,0.00951802,1.13832,66,0.762652,1.16948,807.169,11,0,0.0136279,1.0492,33,0.563955,1.12532,1437.55,17,0,0.0118257,99
FIERCE ALLEGIANCE,Unisea,2618.18,136,0,0.0519445,0.965016,235,-0.201298,0.955267,5512.33,32,0,0.00580517,1.05292,232,0.706421,1.15698,8130.51,168,0,0.0206629,467
ALYESKA,Westward,556.526,14,0,0.0251561,0.971165,50,0.407348,1.09052,408.144,19,0,0.0465522,1,16,-0.0356596,0.992076,964.67,33,0,0.0342086,66
LESLIE LEE,Akutan pollock,1204.5,52,0,0.0431715,0.978495,109,-0.00196942,0.999562,2125.32,1,0,0.000470516,1.05436,89,0.803575,1.17857,3329.82,53,0,0.0159168,198
EXCALIBUR II,Northern Victor,1197.38,47,0,0.0392524,1.01289,112,0.0870736,1.01935,1476.62,1,0,0.000677222,1.04708,61,0.799811,1.17774,2674,48,0,0.0179506,173
GOLD RUSH,Northern Victor,960.736,47,0,0.0489208,0.972149,86,-0.132598,0.970534,947.882,1,0,0.00105498,1.05436,39,0.792931,1.17621,1908.62,48,0,0.0251491,125
WALTER N,Peter Pan,1751.33,43,0,0.0245527,1.04576,170,0.421056,1.09357,1731.48,3,0,0.00173262,1.04091,72,0.78059,1.17346,3482.82,46,0,0.0132077,242
ELIZABETH F,Peter Pan,1273.62,35,0,0.0274808,1.08177,128,0.354529,1.07878,327.96,0,0,0,1.03837,13,0.812144,1.18048,1601.58,35,0,0.0218535,141
TRAVELER,Akutan pollock,108.792,3,0,0.0275755,0.992685,10,0.352377,1.07831,159.111,0,0,0,1.05436,6,0.812144,1.18048,267.903,3,0,0.0111981,16
OCEANIC,Peter Pan,962.156,15,0,0.01559,0.991268,88,0.624694,1.13882,1180.89,0,0,0,1.05436,49,0.812144,1.18048,2143.05,15,0,0.00699938,137
PACIFIC RAM,Akutan pollock,100.253,39,0,0.389015,1,9,-7.8597,0.333333,0,0,0,nan,1.05436,0,,,100.253,39,0,0.389015,9
LISA MELINDA,Akutan pollock,541.608,27,0,0.0498516,1,50,-0.153744,0.965835,0,0,0,nan,1.05436,0,,,541.608,27,0,0.0498516,50
MARCY J,Akutan pollock,498.911,12,0,0.0240524,1,46,0.432425,1.09609,107.132,2,0,0.0186685,1.03093,4,0.472156,1.10492,606.044,14,0,0.0231006,50
HICKORY WIND,Westward,449.98,2,0,0.00444464,0.931889,39,0.877921,1.19509,887.566,67,0,0.0754873,1.01394,35,-0.562623,0.874973,1337.55,69,0,0.051587,74
OCEAN HOPE 3,Westward,1127.84,77,0,0.0682723,0.777778,81,-0.572272,0.872828,1770.41,59,0,0.0333255,1.02566,72,0.205223,1.04561,2898.25,136,0,0.0469248,153
WESTERN DAWN,Unalaska,1100.99,48,0,0.0435972,0.921204,94,-0.0116428,0.997413,1467.39,8,0,0.00545186,1.04887,61,0.712856,1.15841,2568.38,56,0,0.0218036,155
VANGUARD,Unalaska,141.422,0,0,0,1.07253,14,0.978906,1.21753,420.137,2,0,0.00476035,0.99696,16,0.725449,1.16121,561.559,2,0,0.00356152,30
TOPAZ,Peter Pan,282.234,9,0,0.0318884,1.06223,27,0.254386,1.05653,144.753,0,0,0,1.05436,6,0.812144,1.18048,426.987,9,0,0.0210779,33
MISS BERDIE,Northern Victor,417.659,17,0,0.040703,0.906327,35,0.0541145,1.01203,0,0,0,nan,1.03476,0,,,417.659,17,0,0.040703,35
MAJESTY,Akutan pollock,0,0,0,nan,1.04502,0,,,3918.74,9,0,0.00229666,1.05028,164,0.770318,1.17118,3918.74,9,0,0.00229666,164
GOLDEN PISCES,Akutan pollock,0,0,0,nan,1,0,,,951.484,0,0,0,1.05436,40,0.812144,1.18048,951.484,0,0,0,40
EXODUS,Akutan pollock,0,0,0,nan,1,0,,,1767.24,4,0,0.00226342,1.04563,73,0.770923,1.17132,1767.24,4,0,0.00226342,73
OCEAN LEADER,Peter Pan,0,0,0,nan,1.13077,0,,,1725.02,12,0,0.00695644,1,68,0.685455,1.15232,1725.02,12,0,0.00695644,68
MAR-GUN,Mothership,0,0,0,nan,1,0,,,442.279,2,0,0.00452204,1.05436,18,0.72979,1.16218,442.279,2,0,0.00452204,18
COLLIER BROTHERS,Northern Victor,0,0,0,nan,1,0,,,542.727,4,0,0.00737019,1.05436,22,0.677919,1.15065,542.727,4,0,0.00737019,22
PEGGY JO,Akutan pollock,0,0,0,nan,1,0,,,1724.39,512,869.523,0.0877326,1.03873,71,-0.785633,0.825415,1724.39,512,869.523,0.296916,71
SEEKER,Akutan pollock,0,0,0,nan,1,0,,,1386.27,45,0,0.0324612,1.04558,57,0.220964,1.0491,1386.27,45,0,0.0324612,57
PACIFIC CHALLENGER,Peter Pan,0,0,0,nan,1,0,,,633.426,260,322.413,0.276515,1.03951,26,-4.22373,0.333333,633.426,260,322.413,0.410466,26

TOTAL,,254943,10214,0,0.0400639,,23804,,,363819,20924,5787.36,0.0575121,,14179,,,618761,31138,5787.36,0.0503231,37983
